법정코드,시,구,동
2714011300,대구시,동구,부동
2714011400,대구시,동구,신평동
2714011500,대구시,동구,서호동
2714011600,대구시,동구,동호동
2714011700,대구시,동구,신기동
2714011800,대구시,동구,율하동
2714011900,대구시,동구,용계동
2714012000,대구시,동구,율암동
2714012100,대구시,동구,상매동
2714012200,대구시,동구,매여동
2714012300,대구시,동구,각산동
2714012400,대구시,동구,신서동
2714012500,대구시,동구,동내동
2714012600,대구시,동구,괴전동
2714012700,대구시,동구,금강동
2714012800,대구시,동구,대림동
2714012900,대구시,동구,사복동
2714013000,대구시,동구,숙천동
2714013100,대구시,동구,내곡동
2714013200,대구시,동구,능성동
2714013300,대구시,동구,진인동
2714013400,대구시,동구,도학동
2714013500,대구시,동구,백안동
2714013600,대구시,동구,미곡동
2714013700,대구시,동구,용수동
2714013800,대구시,동구,신무동
2714013900,대구시,동구,미대동
2714014000,대구시,동구,내동
2714014100,대구시,동구,신용동
2714014200,대구시,동구,중대동
2714014300,대구시,동구,송정동
2714014400,대구시,동구,덕곡동
2714014500,대구시,동구,지묘동
2717010100,대구시,서구,내당동
2717010200,대구시,서구,비산동
2717010300,대구시,서구,평리동
2717010400,대구시,서구,상리동
2717010500,대구시,서구,중리동
2717010600,대구시,서구,이현동
2717010700,대구시,서구,원대동1가
2717010800,대구시,서구,원대동2가
2717010900,대구시,서구,원대동3가
2720010100,대구시,남구,이천동
2720010200,대구시,남구,봉덕동
2720010300,대구시,남구,대명동
2723010100,대구시,북구,칠성동1가
2723010200,대구시,북구,칠성동2가
2723010300,대구시,북구,고성동1가
2723010400,대구시,북구,고성동2가
2723010500,대구시,북구,고성동3가
2723010600,대구시,북구,침산동
2723010700,대구시,북구,노원동1가
2723010800,대구시,북구,노원동2가
2723010900,대구시,북구,노원동3가
2723011000,대구시,북구,대현동
2723011100,대구시,북구,산격동
2723011200,대구시,북구,복현동
2723011300,대구시,북구,검단동
2723011400,대구시,북구,동변동
2723011500,대구시,북구,서변동
2723011600,대구시,북구,조야동
2723011700,대구시,북구,노곡동
2723011800,대구시,북구,읍내동
2723011900,대구시,북구,동호동
2723012000,대구시,북구,학정동
2723012100,대구시,북구,도남동
2723012200,대구시,북구,국우동
2723012300,대구시,북구,구암동
2723012400,대구시,북구,동천동
2723012500,대구시,북구,관음동
2723012600,대구시,북구,태전동
2723012700,대구시,북구,매천동
2723012800,대구시,북구,팔달동
2723012900,대구시,북구,금호동
2723013000,대구시,북구,사수동
2723013100,대구시,북구,연경동
2726010100,대구시,수성구,범어동
2726010200,대구시,수성구,만촌동
2726010300,대구시,수성구,수성동1가
2726010400,대구시,수성구,수성동2가
2726010500,대구시,수성구,수성동3가
2726010600,대구시,수성구,수성동4가
2726010700,대구시,수성구,황금동
2726010800,대구시,수성구,중동
2726010900,대구시,수성구,상동
2726011000,대구시,수성구,파동
2726011100,대구시,수성구,두산동
2726011200,대구시,수성구,지산동
2726011300,대구시,수성구,범물동
2726011400,대구시,수성구,시지동
2726011500,대구시,수성구,매호동
2726011600,대구시,수성구,성동
2726011700,대구시,수성구,사월동
2726011800,대구시,수성구,신매동
2726011900,대구시,수성구,욱수동
2726012000,대구시,수성구,노변동
2726012200,대구시,수성구,삼덕동
2726012300,대구시,수성구,연호동
2726012400,대구시,수성구,이천동
2726012500,대구시,수성구,고모동
2726012600,대구시,수성구,가천동
2726012700,대구시,수성구,대흥동
2729010100,대구시,달서구,성당동
2729010200,대구시,달서구,두류동
2729010400,대구시,달서구,파호동
2729010500,대구시,달서구,호림동
2729010600,대구시,달서구,갈산동
2729010700,대구시,달서구,신당동
2729010800,대구시,달서구,이곡동
2729010900,대구시,달서구,장동
2729011000,대구시,달서구,장기동
2729011100,대구시,달서구,용산동
2729011200,대구시,달서구,죽전동
2729011300,대구시,달서구,감삼동
2729011400,대구시,달서구,본리동
2729011500,대구시,달서구,상인동
2729011600,대구시,달서구,도원동
2729011700,대구시,달서구,진천동
2729011800,대구시,달서구,유천동
2729011900,대구시,달서구,대천동
2729012000,대구시,달서구,월성동
2729012100,대구시,달서구,월암동
2729012200,대구시,달서구,송현동
2729012300,대구시,달서구,대곡동
2729012400,대구시,달서구,본동
2729012500,대구시,달서구,호산동
2771025000,대구시,달성군,화원읍
2771025021,대구시,달성군,화원읍
2771025022,대구시,달성군,화원읍
2771025023,대구시,달성군,화원읍
2771025024,대구시,달성군,화원읍
2771025025,대구시,달성군,화원읍
2771025026,대구시,달성군,화원읍
2771025300,대구시,달성군,논공읍
2771025321,대구시,달성군,논공읍
2771025322,대구시,달성군,논공읍
2771025323,대구시,달성군,논공읍
2771025324,대구시,달성군,논공읍
2771025325,대구시,달성군,논공읍
2771025326,대구시,달성군,논공읍
2771025327,대구시,달성군,논공읍
2771025328,대구시,달성군,논공읍
2771025329,대구시,달성군,논공읍
2771025600,대구시,달성군,다사읍
2771025621,대구시,달성군,다사읍
2771025622,대구시,달성군,다사읍
2771025623,대구시,달성군,다사읍
2771025624,대구시,달성군,다사읍
2771025625,대구시,달성군,다사읍
2771025626,대구시,달성군,다사읍
2771025627,대구시,달성군,다사읍
2771025628,대구시,달성군,다사읍
2771025629,대구시,달성군,다사읍
2771025630,대구시,달성군,다사읍
2771025631,대구시,달성군,다사읍
2771025900,대구시,달성군,유가읍
2771025921,대구시,달성군,유가읍
2771025922,대구시,달성군,유가읍
2771025923,대구시,달성군,유가읍
2771025924,대구시,달성군,유가읍
2771025925,대구시,달성군,유가읍
2771025926,대구시,달성군,유가읍
2771025927,대구시,달성군,유가읍
2771025928,대구시,달성군,유가읍
2771025929,대구시,달성군,유가읍
2771025930,대구시,달성군,유가읍
2771025931,대구시,달성군,유가읍
2771025932,대구시,달성군,유가읍
2771025933,대구시,달성군,유가읍
2771026200,대구시,달성군,옥포읍
2771026221,대구시,달성군,옥포읍
2771026222,대구시,달성군,옥포읍
2771026223,대구시,달성군,옥포읍
2771026224,대구시,달성군,옥포읍
2771026225,대구시,달성군,옥포읍
2771026226,대구시,달성군,옥포읍
2771026227,대구시,달성군,옥포읍
2771026228,대구시,달성군,옥포읍
2771026229,대구시,달성군,옥포읍
2771026500,대구시,달성군,현풍읍
2771026521,대구시,달성군,현풍읍
2771026522,대구시,달성군,현풍읍
2771026523,대구시,달성군,현풍읍
2771026524,대구시,달성군,현풍읍
2771026525,대구시,달성군,현풍읍
2771026526,대구시,달성군,현풍읍
2771026527,대구시,달성군,현풍읍
2771026528,대구시,달성군,현풍읍
2771026529,대구시,달성군,현풍읍
2771026530,대구시,달성군,현풍읍
2771026531,대구시,달성군,현풍읍
2771031000,대구시,달성군,가창면
2771031021,대구시,달성군,가창면
2771031022,대구시,달성군,가창면
2771031023,대구시,달성군,가창면
2771031024,대구시,달성군,가창면
2771031025,대구시,달성군,가창면
2771031026,대구시,달성군,가창면
2771031027,대구시,달성군,가창면
2771031028,대구시,달성군,가창면
2771031029,대구시,달성군,가창면
2771031030,대구시,달성군,가창면
2771031031,대구시,달성군,가창면
2771031032,대구시,달성군,가창면
2771033000,대구시,달성군,하빈면
2771033021,대구시,달성군,하빈면
2771033022,대구시,달성군,하빈면
2771033023,대구시,달성군,하빈면
2771033024,대구시,달성군,하빈면
2771033025,대구시,달성군,하빈면
2771033026,대구시,달성군,하빈면
2771033027,대구시,달성군,하빈면
2771033028,대구시,달성군,하빈면
2771033029,대구시,달성군,하빈면
2771038000,대구시,달성군,구지면
2771038021,대구시,달성군,구지면
2771038022,대구시,달성군,구지면
2771038023,대구시,달성군,구지면
2771038024,대구시,달성군,구지면
2771038025,대구시,달성군,구지면
2771038026,대구시,달성군,구지면
2771038027,대구시,달성군,구지면
2771038028,대구시,달성군,구지면
2771038029,대구시,달성군,구지면
2771038030,대구시,달성군,구지면
2771038031,대구시,달성군,구지면
2771038032,대구시,달성군,구지면
2771038033,대구시,달성군,구지면
2771038034,대구시,달성군,구지면
2771038035,대구시,달성군,구지면
2811010100,인천시,중구,중앙동1가
2811010200,인천시,중구,중앙동2가
2811010300,인천시,중구,중앙동3가
2811010400,인천시,중구,중앙동4가
2811010500,인천시,중구,해안동1가
2811010600,인천시,중구,해안동2가
2811010700,인천시,중구,해안동3가
2811010800,인천시,중구,해안동4가
2811010900,인천시,중구,관동1가
2811011000,인천시,중구,관동2가
2811011100,인천시,중구,관동3가
2811011200,인천시,중구,항동1가
2811011300,인천시,중구,항동2가
2811011400,인천시,중구,항동3가
2811011500,인천시,중구,항동4가
2811011600,인천시,중구,항동5가
2811011700,인천시,중구,항동6가
2811011800,인천시,중구,항동7가
2811011900,인천시,중구,송학동1가
2811012000,인천시,중구,송학동2가
2811012100,인천시,중구,송학동3가
2811012200,인천시,중구,사동
2811012300,인천시,중구,신생동
2811012400,인천시,중구,신포동
2811012500,인천시,중구,답동
2811012600,인천시,중구,신흥동1가
2811012700,인천시,중구,신흥동2가
2811012800,인천시,중구,신흥동3가
2811012900,인천시,중구,선화동
2811013000,인천시,중구,유동
2811013100,인천시,중구,율목동
2811013200,인천시,중구,도원동
2811013300,인천시,중구,내동
2811013400,인천시,중구,경동
2811013500,인천시,중구,용동
2811013600,인천시,중구,인현동
2811013700,인천시,중구,전동
2811013800,인천시,중구,북성동1가
2811013900,인천시,중구,북성동2가
2811014000,인천시,중구,북성동3가
2811014100,인천시,중구,선린동
2811014200,인천시,중구,송월동1가
2811014300,인천시,중구,송월동2가
2811014400,인천시,중구,송월동3가
